p,"[0.9107142857142857, 0.8928571428571429, 0.9285714285714286, 0.9107142857142857, 0.9464285714285714, 0.8928571428571429, 0.9107142857142857, 0.8928571428571429, 0.9107142857142857, 0.9107142857142857, 0.8928571428571429, 0.9107142857142857, 0.9107142857142857, 0.9107142857142857, 0.9107142857142857, 0.8928571428571429, 0.8928571428571429, 0.9285714285714286, 0.9107142857142857, 0.9107142857142857, 0.9107142857142857, 0.9107142857142857, 0.9107142857142857, 0.9285714285714286, 0.8928571428571429, 0.875, 0.9107142857142857, 0.9107142857142857, 0.9107142857142857, 0.8928571428571429, 0.9107142857142857, 0.875, 0.875, 0.8928571428571429, 0.9107142857142857, 0.9285714285714286, 0.9285714285714286, 0.8928571428571429, 0.8928571428571429, 0.9107142857142857, 0.8928571428571429, 0.9107142857142857, 0.9285714285714286, 0.8928571428571429, 0.9107142857142857, 0.9107142857142857, 0.8928571428571429, 0.9464285714285714, 0.9107142857142857, 0.9107142857142857, 0.9107142857142857, 0.8928571428571429, 0.9107142857142857, 0.8928571428571429, 0.9107142857142857, 0.8928571428571429, 0.9107142857142857, 0.9285714285714286, 0.8928571428571429, 0.9107142857142857, 0.8928571428571429, 0.9107142857142857, 0.9107142857142857, 0.8928571428571429, 0.9107142857142857, 0.8928571428571429, 0.8928571428571429, 0.9107142857142857, 0.8928571428571429, 0.9107142857142857, 0.9107142857142857, 0.9464285714285714, 0.875, 0.9285714285714286, 0.9464285714285714, 0.8928571428571429, 0.875, 0.8928571428571429, 0.9107142857142857, 0.9107142857142857, 0.9285714285714286, 0.9464285714285714, 0.9107142857142857, 0.9107142857142857, 0.8928571428571429, 0.9107142857142857, 0.9107142857142857, 0.9107142857142857, 0.9107142857142857, 0.9107142857142857, 0.9107142857142857, 0.8928571428571429, 0.9107142857142857, 0.9107142857142857, 0.9107142857142857, 0.8928571428571429, 0.9107142857142857, 0.8928571428571429, 0.8928571428571429, 0.8928571428571429]"
score,"[7617.142857142857, 7450.571428571429, 7771.714285714286, 7605.142857142857, 7953.285714285714, 7448.571428571429, 7612.142857142857, 7447.571428571429, 7641.142857142857, 7642.142857142857, 7435.571428571429, 7619.142857142857, 7609.142857142857, 7609.142857142857, 7600.142857142857, 7449.571428571429, 7445.571428571429, 7800.714285714286, 7605.142857142857, 7611.142857142857, 7622.142857142857, 7611.142857142857, 7614.142857142857, 7777.714285714286, 7438.571428571429, 7251.0, 7618.142857142857, 7627.142857142857, 7614.142857142857, 7443.571428571429, 7614.142857142857, 7269.0, 7255.0, 7449.571428571429, 7604.142857142857, 7789.714285714286, 7782.714285714286, 7397.571428571429, 7429.571428571429, 7639.142857142857, 7439.571428571429, 7615.142857142857, 7802.714285714286, 7448.571428571429, 7636.142857142857, 7615.142857142857, 7434.571428571429, 7965.285714285714, 7611.142857142857, 7639.142857142857, 7612.142857142857, 7438.571428571429, 7630.142857142857, 7449.571428571429, 7649.142857142857, 7452.571428571429, 7636.142857142857, 7811.714285714286, 7435.571428571429, 7592.142857142857, 7446.571428571429, 7641.142857142857, 7623.142857142857, 7429.571428571429, 7606.142857142857, 7448.571428571429, 7454.571428571429, 7600.142857142857, 7443.571428571429, 7634.142857142857, 7600.142857142857, 7957.285714285714, 7293.0, 7773.714285714286, 7957.285714285714, 7454.571428571429, 7256.0, 7454.571428571429, 7615.142857142857, 7662.142857142857, 7789.714285714286, 7982.285714285714, 7646.142857142857, 7583.142857142857, 7439.571428571429, 7634.142857142857, 7605.142857142857, 7620.142857142857, 7606.142857142857, 7615.142857142857, 7613.142857142857, 7444.571428571429, 7621.142857142857, 7611.142857142857, 7620.142857142857, 7421.571428571429, 7616.142857142857, 7420.571428571429, 7452.571428571429, 7440.571428571429]"
time,"[790.0, 778.0, 814.0, 802.0, 811.0, 780.0, 795.0, 781.0, 766.0, 765.0, 793.0, 788.0, 798.0, 798.0, 807.0, 779.0, 783.0, 785.0, 802.0, 796.0, 785.0, 796.0, 793.0, 808.0, 790.0, 799.0, 789.0, 780.0, 793.0, 785.0, 793.0, 781.0, 795.0, 779.0, 803.0, 796.0, 803.0, 831.0, 799.0, 768.0, 789.0, 792.0, 783.0, 780.0, 771.0, 792.0, 794.0, 799.0, 796.0, 768.0, 795.0, 790.0, 777.0, 779.0, 758.0, 776.0, 771.0, 774.0, 793.0, 815.0, 782.0, 766.0, 784.0, 799.0, 801.0, 780.0, 774.0, 807.0, 785.0, 773.0, 807.0, 807.0, 757.0, 812.0, 807.0, 774.0, 794.0, 774.0, 792.0, 745.0, 796.0, 782.0, 761.0, 824.0, 789.0, 773.0, 802.0, 787.0, 801.0, 792.0, 794.0, 784.0, 786.0, 796.0, 787.0, 807.0, 791.0, 808.0, 776.0, 788.0]"
