p,"[0.875, 0.8928571428571429, 0.8928571428571429, 0.8928571428571429, 0.875, 0.9107142857142857, 0.875, 0.9107142857142857, 0.8928571428571429, 0.8928571428571429, 0.9285714285714286, 0.8571428571428571, 0.875, 0.9107142857142857, 0.875, 0.9107142857142857, 0.9107142857142857, 0.875, 0.875, 0.875, 0.8928571428571429, 0.8571428571428571, 0.875, 0.875, 0.8928571428571429, 0.9107142857142857, 0.8928571428571429, 0.875, 0.8928571428571429, 0.875, 0.875, 0.8928571428571429, 0.9107142857142857, 0.875, 0.8928571428571429, 0.8928571428571429, 0.8928571428571429, 0.8928571428571429, 0.875, 0.9107142857142857, 0.8928571428571429, 0.8928571428571429, 0.8928571428571429, 0.8928571428571429, 0.8928571428571429, 0.9107142857142857, 0.8928571428571429, 0.8571428571428571, 0.8928571428571429, 0.8928571428571429, 0.8928571428571429, 0.8928571428571429, 0.9107142857142857, 0.875, 0.8928571428571429, 0.8571428571428571, 0.8928571428571429, 0.8928571428571429, 0.9107142857142857, 0.8928571428571429, 0.8571428571428571, 0.8928571428571429, 0.8928571428571429, 0.8571428571428571, 0.9285714285714286, 0.9107142857142857, 0.8928571428571429, 0.8928571428571429, 0.8928571428571429, 0.875, 0.9107142857142857, 0.875, 0.8928571428571429, 0.9107142857142857, 0.8571428571428571, 0.8928571428571429, 0.875, 0.875, 0.8928571428571429, 0.8928571428571429, 0.8928571428571429, 0.875, 0.8928571428571429, 0.8571428571428571, 0.8928571428571429, 0.8928571428571429, 0.8928571428571429, 0.8928571428571429, 0.8571428571428571, 0.9107142857142857, 0.9107142857142857, 0.8928571428571429, 0.9107142857142857, 0.8392857142857143, 0.9107142857142857, 0.8571428571428571, 0.8928571428571429, 0.9285714285714286, 0.875, 0.875]"
score,"[7278.0, 7446.571428571429, 7435.571428571429, 7440.571428571429, 7268.0, 7616.142857142857, 7271.0, 7619.142857142857, 7425.571428571429, 7445.571428571429, 7776.714285714286, 7090.428571428571, 7268.0, 7610.142857142857, 7266.0, 7617.142857142857, 7597.142857142857, 7281.0, 7277.0, 7264.0, 7440.571428571429, 7059.428571428571, 7261.0, 7249.0, 7425.571428571429, 7613.142857142857, 7437.571428571429, 7273.0, 7424.571428571429, 7264.0, 7269.0, 7429.571428571429, 7629.142857142857, 7253.0, 7442.571428571429, 7428.571428571429, 7459.571428571429, 7427.571428571429, 7266.0, 7609.142857142857, 7463.571428571429, 7438.571428571429, 7436.571428571429, 7433.571428571429, 7425.571428571429, 7651.142857142857, 7442.571428571429, 7111.428571428571, 7444.571428571429, 7435.571428571429, 7425.571428571429, 7445.571428571429, 7593.142857142857, 7275.0, 7434.571428571429, 7097.428571428571, 7439.571428571429, 7423.571428571429, 7634.142857142857, 7421.571428571429, 7083.428571428571, 7450.571428571429, 7439.571428571429, 7074.428571428571, 7769.714285714286, 7611.142857142857, 7428.571428571429, 7439.571428571429, 7454.571428571429, 7258.0, 7618.142857142857, 7251.0, 7454.571428571429, 7609.142857142857, 7093.428571428571, 7438.571428571429, 7256.0, 7266.0, 7441.571428571429, 7421.571428571429, 7422.571428571429, 7253.0, 7415.571428571429, 7105.428571428571, 7439.571428571429, 7420.571428571429, 7418.571428571429, 7438.571428571429, 7093.428571428571, 7624.142857142857, 7601.142857142857, 7443.571428571429, 7638.142857142857, 6916.857142857143, 7609.142857142857, 7108.428571428571, 7437.571428571429, 7784.714285714286, 7278.0, 7278.0]"
time,"[772.0, 782.0, 793.0, 788.0, 782.0, 791.0, 779.0, 788.0, 803.0, 783.0, 809.0, 781.0, 782.0, 797.0, 784.0, 790.0, 810.0, 769.0, 773.0, 786.0, 788.0, 812.0, 789.0, 801.0, 803.0, 794.0, 791.0, 777.0, 804.0, 786.0, 781.0, 799.0, 778.0, 797.0, 786.0, 800.0, 769.0, 801.0, 784.0, 798.0, 765.0, 790.0, 792.0, 795.0, 803.0, 756.0, 786.0, 760.0, 784.0, 793.0, 803.0, 783.0, 814.0, 775.0, 794.0, 774.0, 789.0, 805.0, 773.0, 807.0, 788.0, 778.0, 789.0, 797.0, 816.0, 796.0, 800.0, 789.0, 774.0, 792.0, 789.0, 799.0, 774.0, 798.0, 778.0, 790.0, 794.0, 784.0, 787.0, 807.0, 806.0, 797.0, 813.0, 766.0, 789.0, 808.0, 810.0, 790.0, 778.0, 783.0, 806.0, 785.0, 769.0, 776.0, 798.0, 763.0, 791.0, 801.0, 772.0, 772.0]"
