train,stations
1,"[Helmond, Eindhoven, Tilburg, s-Hertogenbosch, Utrecht Centraal, Gouda, Rotterdam Alexander, Rotterdam Centraal, Dordrecht, Breda, Etten-Leur, Roosendaal]"
2,"[Alkmaar, Hoorn, Zaandam, Castricum, Beverwijk, Haarlem, Amsterdam Sloterdijk, Amsterdam Zuid, Amsterdam Amstel, Almere Centrum, Amsterdam Centraal]"
3,"[Beverwijk, Castricum, Zaandam, Hoorn, Alkmaar, Den Helder, Alkmaar, Hoorn]"
4,"[Roosendaal, Dordrecht, Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Rotterdam Alexander, Gouda, Alphen a/d Rijn, Leiden Centraal, Den Haag HS, Delft, Den Haag Laan v NOI, Leiden Centraal, Heemstede-Aerdenhout, Haarlem]"
5,"[Alphen a/d Rijn, Leiden Centraal, Den Haag Centraal, Gouda, Den Haag Laan v NOI, Delft, Den Haag HS, Gouda, Utrecht Centraal, Amersfoort, Zwolle]"
6,"[Zaandam, Amsterdam Sloterdijk, Haarlem, Heemstede-Aerdenhout, Leiden Centraal, Schiphol Airport, Amsterdam Zuid, Amsterdam Sloterdijk, Amsterdam Centraal, Utrecht Centraal, Hilversum, Amsterdam Amstel, Almere Centrum]"
7,"[Deventer, Apeldoorn, Amersfoort, Utrecht Centraal, Alphen a/d Rijn, Gouda, Rotterdam Alexander, Rotterdam Blaak, Dordrecht, Rotterdam Centraal, Schiedam Centrum, Delft, Den Haag Centraal]"
8,"[Zutphen, Dieren, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal, Amsterdam Centraal, Amsterdam Sloterdijk, Haarlem, Beverwijk, Zaandam, Amsterdam Sloterdijk, Amsterdam Centraal, Amsterdam Amstel, Amsterdam Zuid, Schiphol Airport]"
9,"[Hilversum, Almere Centrum, Amsterdam Amstel, Amsterdam Centraal, Amsterdam Sloterdijk, Amsterdam Zuid, Amsterdam Amstel, Utrecht Centraal, Ede-Wageningen, Arnhem Centraal, Dieren, Zutphen]"
10,"[Almelo, Deventer, Zwolle, Amersfoort, Utrecht Centraal, Amsterdam Amstel, Hilversum, Utrecht Centraal]"
11,"[Steenwijk, Zwolle, Deventer, Zutphen, Dieren, Arnhem Centraal, Nijmegen, Oss, s-Hertogenbosch, Tilburg, Breda, Dordrecht, Rotterdam Blaak]"
12,"[Rotterdam Alexander, Gouda, Alphen a/d Rijn, Leiden Centraal, Den Haag Laan v NOI, Delft, Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Gouda, Den Haag HS, Leiden Centraal, Schiphol Airport, Utrecht Centraal]"
13,"[Tilburg, s-Hertogenbosch, Eindhoven, Helmond, Venlo, Helmond, Eindhoven, Weert, Roermond, Sittard, Maastricht]"
14,"[Enschede, Hengelo, Almelo, Zwolle, Amersfoort, Apeldoorn, Deventer, Zutphen, Apeldoorn, Zutphen]"
15,"[Amersfoort, Zwolle, Assen, Groningen, Leeuwarden, Heerenveen, Steenwijk, Heerenveen]"
16,"[Roosendaal, Vlissingen, Roosendaal, Etten-Leur, Breda, Tilburg, s-Hertogenbosch]"
17,"[Den Haag Laan v NOI, Delft, Den Haag Centraal, Leiden Centraal, Alphen a/d Rijn, Utrecht Centraal, Amsterdam Centraal, Almere Centrum, Lelystad Centrum, Almere Centrum]"
18,"[Heerenveen, Leeuwarden, Groningen, Assen, Zwolle, Almelo, Hengelo, Enschede, Hengelo]"
19,"[Tilburg, Eindhoven, Weert, Roermond, Sittard, Maastricht, Sittard, Heerlen, Sittard, Roermond, Weert, Roermond]"
20,"[Maastricht, Sittard, Roermond, Weert, Eindhoven, s-Hertogenbosch, Oss, Nijmegen, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal]"
score,3702.123595505618
