train,stations
1,"[Arnhem Centraal, Ede-Wageningen, Utrecht Centraal, Schiphol Airport, Utrecht Centraal, Alphen a/d Rijn, Utrecht Centraal]"
2,"[Beverwijk, Zaandam, Amsterdam Sloterdijk, Amsterdam Zuid, Amsterdam Sloterdijk, Amsterdam Centraal, Amsterdam Sloterdijk, Amsterdam Centraal, Utrecht Centraal]"
3,"[Breda, Dordrecht, Roosendaal, Etten-Leur, Roosendaal, Dordrecht, Breda, Etten-Leur, Roosendaal]"
4,"[Castricum, Alkmaar, Castricum, Beverwijk, Zaandam, Beverwijk, Castricum, Alkmaar]"
5,"[Den Haag Centraal, Delft, Den Haag HS, Delft, Den Haag Laan v NOI, Delft, Den Haag HS, Delft, Den Haag Laan v NOI, Leiden Centraal]"
6,"[Den Haag HS, Gouda, Utrecht Centraal, Gouda, Rotterdam Alexander, Gouda, Utrecht Centraal]"
7,"[Den Haag Laan v NOI, Delft, Den Haag Centraal, Delft, Den Haag Laan v NOI, Leiden Centraal, Den Haag Laan v NOI, Delft, Schiedam Centrum, Rotterdam Blaak]"
8,"[Haarlem, Beverwijk, Castricum, Beverwijk, Haarlem, Heemstede-Aerdenhout, Leiden Centraal, Den Haag Laan v NOI, Leiden Centraal, Den Haag Laan v NOI]"
9,"[Hilversum, Almere Centrum, Amsterdam Centraal, Amsterdam Amstel, Hilversum, Amsterdam Amstel, Amsterdam Zuid]"
10,"[Roosendaal, Dordrecht, Roosendaal, Vlissingen]"
11,"[Rotterdam Alexander, Rotterdam Centraal, Dordrecht, Rotterdam Centraal, Schiedam Centrum, Rotterdam Centraal, Dordrecht, Rotterdam Blaak, Dordrecht, Roosendaal]"
12,"[Rotterdam Blaak, Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Gouda, Alphen a/d Rijn, Gouda, Rotterdam Alexander, Gouda, Alphen a/d Rijn]"
13,"[Rotterdam Centraal, Rotterdam Alexander, Gouda, Alphen a/d Rijn, Utrecht Centraal, Amsterdam Centraal, Utrecht Centraal, Ede-Wageningen]"
14,"[Schiedam Centrum, Delft, Den Haag Laan v NOI, Gouda, Den Haag Laan v NOI, Gouda, Utrecht Centraal, Schiphol Airport]"
15,"[Schiphol Airport, Utrecht Centraal, Gouda, Utrecht Centraal, Schiphol Airport, Utrecht Centraal]"
16,"[Sittard, Maastricht, Sittard, Heerlen, Sittard, Roermond, Sittard, Roermond, Weert, Roermond, Weert, Roermond]"
17,"[Tilburg, Breda, Dordrecht, Rotterdam Blaak, Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Blaak, Dordrecht, Roosendaal]"
18,"[Zutphen, Deventer, Zwolle, Assen, Zwolle, Almelo]"
19,"[Assen, Zwolle, Amersfoort, Zwolle, Deventer]"
20,"[Dieren, Arnhem Centraal, Dieren, Arnhem Centraal, Dieren, Zutphen, Dieren, Arnhem Centraal, Dieren, Zutphen, Apeldoorn, Deventer]"
score,-104.64044943820227
