train,stations
1,"[Arnhem Centraal, Nijmegen, Arnhem Centraal, Dieren, Arnhem Centraal, Nijmegen, Oss, Nijmegen, Oss, Nijmegen, Arnhem Centraal, Dieren, Arnhem Centraal, Dieren]"
2,"[Beverwijk, Zaandam, Hoorn, Zaandam, Beverwijk, Zaandam, Hoorn, Zaandam]"
3,"[Breda, Dordrecht, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Blaak, Dordrecht, Roosendaal, Vlissingen]"
4,"[Castricum, Beverwijk, Haarlem, Beverwijk, Haarlem, Heemstede-Aerdenhout, Haarlem, Amsterdam Sloterdijk, Amsterdam Centraal, Almere Centrum]"
5,"[Den Haag Centraal, Gouda, Den Haag HS, Gouda, Utrecht Centraal, s-Hertogenbosch, Oss, s-Hertogenbosch]"
6,"[Den Haag HS, Delft, Schiedam Centrum, Rotterdam Blaak, Schiedam Centrum, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Centraal, Rotterdam Alexander, Gouda, Den Haag Centraal, Gouda]"
7,"[Den Haag Laan v NOI, Leiden Centraal, Den Haag Centraal, Delft, Schiedam Centrum, Delft, Den Haag Centraal, Gouda, Den Haag HS, Leiden Centraal, Den Haag Laan v NOI]"
8,"[Haarlem, Beverwijk, Haarlem, Heemstede-Aerdenhout, Haarlem, Amsterdam Sloterdijk, Haarlem, Beverwijk, Haarlem, Amsterdam Sloterdijk, Amsterdam Centraal]"
9,"[Hilversum, Almere Centrum, Amsterdam Amstel, Amsterdam Centraal, Amsterdam Sloterdijk, Zaandam, Beverwijk, Haarlem]"
10,"[Roosendaal, Vlissingen, Roosendaal]"
11,"[Rotterdam Alexander, Gouda, Rotterdam Alexander, Rotterdam Blaak, Schiedam Centrum, Rotterdam Blaak, Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum, Rotterdam Centraal, Dordrecht, Breda]"
12,"[Rotterdam Blaak, Dordrecht, Roosendaal, Dordrecht, Roosendaal]"
13,"[Rotterdam Centraal, Dordrecht, Roosendaal, Vlissingen, Roosendaal]"
14,"[Schiedam Centrum, Rotterdam Blaak, Schiedam Centrum, Rotterdam Centraal, Dordrecht, Roosendaal, Dordrecht, Rotterdam Blaak, Rotterdam Alexander]"
15,"[Schiphol Airport, Utrecht Centraal, Hilversum, Amsterdam Amstel, Hilversum, Almere Centrum, Amsterdam Amstel]"
16,"[Sittard, Maastricht, Sittard, Heerlen, Sittard, Roermond, Weert, Eindhoven, Weert, Eindhoven, Tilburg]"
17,"[Tilburg, Breda, Tilburg, s-Hertogenbosch, Oss, s-Hertogenbosch, Utrecht Centraal, Schiphol Airport]"
18,"[Zutphen, Apeldoorn, Deventer, Zwolle, Almelo, Zwolle]"
19,"[Assen, Zwolle, Almelo, Deventer, Apeldoorn, Amersfoort]"
20,"[Dieren, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal, s-Hertogenbosch, Oss, s-Hertogenbosch, Utrecht Centraal]"
score,-233.82022471910113
