train,stations
1,"[Utrecht Centraal, Amersfoort, Hilversum, Gouda, Amsterdam Amstel, Ede-Wageningen, Amsterdam Centraal, s-Hertogenbosch, Alphen a/d Rijn]"
2,"[Gouda, Rotterdam Alexander, Den Haag Centraal, Utrecht Centraal, Alphen a/d Rijn, Den Haag HS, Den Haag Laan v NOI, Leiden Centraal, Delft]"
3,"[Leiden Centraal, Den Haag Laan v NOI, Den Haag Centraal, Den Haag HS, Heemstede-Aerdenhout, Alphen a/d Rijn, Schiphol Airport, Amsterdam Zuid, Leiden Centraal]"
4,"[Amsterdam Amstel, Amsterdam Centraal, Amsterdam Zuid, Utrecht Centraal, Almere Centrum, Hilversum, Utrecht Centraal, Almere Centrum]"
5,"[Zwolle, Steenwijk, Deventer, Amersfoort, Assen, Almelo, Hengelo, Deventer]"
6,"[Almere Centrum, Lelystad Centrum, Amsterdam Centraal, Hilversum]"
7,"[Amsterdam Centraal, Amsterdam Sloterdijk, Amsterdam Amstel, Almere Centrum]"
8,"[Amsterdam Sloterdijk, Amsterdam Centraal, Zaandam, Haarlem, Amsterdam Zuid, Schiphol Airport, Amsterdam Amstel]"
9,"[Delft, Schiedam Centrum, Den Haag HS, Den Haag Laan v NOI, Den Haag Centraal, Leiden Centraal, Delft]"
10,"[Deventer, Apeldoorn, Zutphen, Almelo]"
11,"[Dordrecht, Rotterdam Blaak, Rotterdam Centraal, Breda, Roosendaal, Etten-Leur, Dordrecht, Vlissingen]"
12,"[Eindhoven, Helmond, Weert, s-Hertogenbosch, Tilburg, Breda, s-Hertogenbosch]"
13,"[Zaandam, Amsterdam Sloterdijk, Castricum, Beverwijk, Hoorn, Alkmaar]"
14,"[s-Hertogenbosch, Oss, Tilburg, Eindhoven]"
15,"[Alkmaar, Castricum, Hoorn, Den Helder, Alkmaar, Den Helder]"
16,[Almelo]
17,"[Alphen a/d Rijn, Leiden Centraal, Gouda]"
18,"[Amersfoort, Utrecht Centraal, Apeldoorn]"
19,[Amsterdam Zuid]
20,"[Apeldoorn, Deventer, Zutphen, Amersfoort]"
score,-868.1797752808989
