train,stations
1,"[Arnhem Centraal, Nijmegen, Arnhem Centraal, Dieren, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal, Amsterdam Amstel, Utrecht Centraal]"
2,"[Beverwijk, Zaandam, Hoorn, Zaandam, Hoorn, Alkmaar, Hoorn]"
3,"[Breda, Dordrecht, Roosendaal, Vlissingen, Roosendaal]"
4,"[Castricum, Beverwijk, Castricum, Zaandam, Beverwijk, Zaandam, Amsterdam Sloterdijk, Amsterdam Zuid, Amsterdam Sloterdijk, Zaandam]"
5,"[Den Haag Centraal, Delft, Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Blaak, Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Blaak]"
6,"[Den Haag HS, Delft, Den Haag Laan v NOI, Delft, Den Haag Centraal, Gouda, Rotterdam Alexander, Rotterdam Blaak, Schiedam Centrum, Delft, Den Haag Laan v NOI]"
7,"[Den Haag Laan v NOI, Gouda, Den Haag Centraal, Delft, Den Haag HS, Gouda, Den Haag Laan v NOI, Gouda]"
8,"[Haarlem, Beverwijk, Zaandam, Hoorn, Alkmaar, Castricum, Zaandam, Beverwijk]"
9,"[Hilversum, Amsterdam Amstel, Hilversum, Amsterdam Amstel, Almere Centrum, Lelystad Centrum, Almere Centrum, Amsterdam Centraal]"
10,"[Roosendaal, Etten-Leur, Roosendaal, Dordrecht, Rotterdam Blaak, Dordrecht]"
11,"[Rotterdam Alexander, Gouda, Utrecht Centraal, Amsterdam Amstel, Amsterdam Centraal, Utrecht Centraal, Alphen a/d Rijn]"
12,"[Rotterdam Blaak, Dordrecht, Roosendaal, Vlissingen, Roosendaal]"
13,"[Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Dordrecht, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Centraal, Schiedam Centrum, Rotterdam Centraal, Dordrecht, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Blaak]"
14,"[Schiedam Centrum, Delft, Den Haag Laan v NOI, Gouda, Den Haag Centraal, Delft, Den Haag Laan v NOI, Gouda, Rotterdam Alexander, Rotterdam Centraal]"
15,"[Schiphol Airport, Utrecht Centraal, Alphen a/d Rijn, Leiden Centraal, Den Haag Centraal, Gouda, Utrecht Centraal]"
16,"[Sittard, Maastricht, Sittard, Heerlen, Sittard, Roermond, Sittard, Maastricht, Sittard, Heerlen, Sittard, Roermond, Weert]"
17,"[Tilburg, Eindhoven, Tilburg, s-Hertogenbosch, Utrecht Centraal, Amsterdam Centraal, Almere Centrum, Lelystad Centrum]"
18,"[Zutphen, Apeldoorn, Amersfoort, Utrecht Centraal, Hilversum, Almere Centrum, Hilversum]"
19,"[Assen, Zwolle, Assen, Zwolle, Almelo]"
20,"[Dieren, Zutphen, Deventer, Zutphen, Dieren, Arnhem Centraal, Dieren, Arnhem Centraal, Dieren, Zutphen, Apeldoorn, Amersfoort]"
score,-47.9213483146068
