train,stations
1,"[Arnhem Centraal, Nijmegen, Arnhem Centraal, Dieren, Zutphen, Dieren, Zutphen, Deventer, Almelo, Zwolle]"
2,"[Beverwijk, Zaandam, Hoorn, Zaandam, Beverwijk, Castricum, Alkmaar, Hoorn]"
3,"[Breda, Etten-Leur, Roosendaal, Etten-Leur, Breda, Tilburg, s-Hertogenbosch, Oss, s-Hertogenbosch, Oss, Nijmegen]"
4,"[Castricum, Beverwijk, Castricum, Zaandam, Castricum, Alkmaar, Castricum, Zaandam, Castricum, Alkmaar]"
5,"[Den Haag Centraal, Leiden Centraal, Schiphol Airport, Amsterdam Zuid, Amsterdam Amstel, Hilversum, Utrecht Centraal, Amsterdam Centraal]"
6,"[Den Haag HS, Leiden Centraal, Schiphol Airport, Utrecht Centraal, Amersfoort, Utrecht Centraal, Amersfoort]"
7,"[Den Haag Laan v NOI, Gouda, Alphen a/d Rijn, Gouda, Den Haag Laan v NOI, Gouda, Den Haag Laan v NOI]"
8,"[Haarlem, Beverwijk, Castricum, Alkmaar, Hoorn, Zaandam, Castricum, Beverwijk, Castricum]"
9,"[Hilversum, Utrecht Centraal, Amsterdam Centraal, Utrecht Centraal, Gouda, Den Haag HS, Delft]"
10,"[Roosendaal, Dordrecht, Breda, Dordrecht, Rotterdam Blaak, Dordrecht, Roosendaal]"
11,"[Rotterdam Alexander, Rotterdam Blaak, Schiedam Centrum, Delft, Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Centraal, Schiedam Centrum, Delft, Den Haag Centraal, Leiden Centraal]"
12,"[Rotterdam Blaak, Dordrecht, Breda, Etten-Leur, Breda, Tilburg, Breda, Tilburg, Breda, Tilburg]"
13,"[Rotterdam Centraal, Dordrecht, Rotterdam Blaak, Dordrecht, Rotterdam Blaak, Dordrecht, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Blaak, Dordrecht, Roosendaal]"
14,"[Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Centraal, Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Dordrecht, Rotterdam Centraal, Dordrecht]"
15,"[Schiphol Airport, Utrecht Centraal, Amsterdam Centraal, Amsterdam Sloterdijk, Amsterdam Centraal, Utrecht Centraal, Ede-Wageningen]"
16,"[Sittard, Maastricht, Sittard, Heerlen, Sittard, Roermond, Sittard, Roermond, Sittard, Maastricht, Sittard, Maastricht, Sittard]"
17,"[Tilburg, Eindhoven, Tilburg, Eindhoven, Weert, Roermond, Sittard, Heerlen, Sittard, Roermond, Weert]"
18,"[Zutphen, Apeldoorn, Zutphen, Dieren, Arnhem Centraal, Dieren, Arnhem Centraal, Dieren, Zutphen, Deventer, Zutphen]"
19,"[Assen, Zwolle, Deventer, Zutphen, Dieren, Arnhem Centraal, Nijmegen, Oss]"
20,"[Dieren, Zutphen, Deventer, Zwolle, Almelo, Hengelo, Enschede, Hengelo, Almelo]"
score,-38.9213483146068
