train,stations
1,"[Arnhem Centraal, Nijmegen, Arnhem Centraal, Dieren, Zutphen, Apeldoorn, Deventer, Almelo, Hengelo, Almelo]"
2,"[Beverwijk, Castricum, Alkmaar, Hoorn, Alkmaar, Den Helder, Alkmaar]"
3,"[Breda, Etten-Leur, Breda, Tilburg, Eindhoven, Weert, Roermond, Sittard, Maastricht, Sittard, Heerlen]"
4,"[Castricum, Alkmaar, Hoorn, Alkmaar, Den Helder, Alkmaar]"
5,"[Den Haag Centraal, Delft, Den Haag Laan v NOI, Gouda, Den Haag Laan v NOI, Leiden Centraal, Alphen a/d Rijn, Utrecht Centraal]"
6,"[Den Haag HS, Delft, Den Haag Centraal, Delft, Den Haag Centraal, Delft, Schiedam Centrum, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Blaak, Dordrecht, Roosendaal]"
7,"[Den Haag Laan v NOI, Gouda, Rotterdam Alexander, Rotterdam Centraal, Rotterdam Alexander, Gouda, Den Haag HS, Delft, Den Haag Laan v NOI]"
8,"[Haarlem, Amsterdam Sloterdijk, Amsterdam Zuid, Amsterdam Amstel, Amsterdam Centraal, Utrecht Centraal, Amsterdam Amstel, Hilversum]"
9,"[Hilversum, Utrecht Centraal, Gouda, Den Haag HS, Gouda, Den Haag Laan v NOI, Delft, Schiedam Centrum]"
10,"[Roosendaal, Vlissingen, Roosendaal]"
11,"[Rotterdam Alexander, Gouda, Den Haag Laan v NOI, Gouda, Den Haag HS, Leiden Centraal, Den Haag Laan v NOI, Leiden Centraal, Schiphol Airport]"
12,"[Rotterdam Blaak, Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum, Rotterdam Centraal, Dordrecht, Breda, Dordrecht, Roosendaal]"
13,"[Rotterdam Centraal, Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Rotterdam Alexander, Gouda, Den Haag HS, Gouda, Utrecht Centraal]"
14,"[Schiedam Centrum, Rotterdam Blaak, Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Blaak, Dordrecht, Rotterdam Centraal, Rotterdam Alexander, Gouda, Den Haag Laan v NOI]"
15,"[Schiphol Airport, Utrecht Centraal, Gouda, Den Haag HS, Gouda, Alphen a/d Rijn, Leiden Centraal]"
16,"[Sittard, Roermond, Weert, Roermond, Weert, Roermond, Sittard, Roermond, Sittard, Heerlen, Sittard, Heerlen]"
17,"[Tilburg, s-Hertogenbosch, Tilburg, Eindhoven, Weert, Roermond, Weert, Roermond, Sittard, Roermond]"
18,"[Zutphen, Deventer, Almelo, Zwolle, Steenwijk, Zwolle]"
19,"[Assen, Groningen, Leeuwarden, Heerenveen, Leeuwarden, Groningen, Leeuwarden]"
20,"[Dieren, Arnhem Centraal, Dieren, Arnhem Centraal, Dieren, Zutphen, Apeldoorn, Amersfoort, Zwolle]"
score,-202.0
