train,stations
1,"[Arnhem Centraal, Dieren, Arnhem Centraal, Nijmegen, Arnhem Centraal, Ede-Wageningen, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal, Amersfoort]"
2,"[Beverwijk, Zaandam, Hoorn, Zaandam, Beverwijk, Castricum, Zaandam, Castricum, Beverwijk]"
3,"[Breda, Tilburg, Eindhoven, Weert, Roermond, Sittard, Maastricht, Sittard, Heerlen, Sittard, Roermond]"
4,"[Castricum, Zaandam, Beverwijk, Haarlem, Beverwijk, Zaandam, Beverwijk, Zaandam]"
5,"[Den Haag Centraal, Leiden Centraal, Schiphol Airport, Utrecht Centraal, Schiphol Airport, Utrecht Centraal, Gouda]"
6,"[Den Haag HS, Gouda, Rotterdam Alexander, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Blaak, Rotterdam Alexander, Gouda, Den Haag Centraal, Delft]"
7,"[Den Haag Laan v NOI, Gouda, Utrecht Centraal, Amsterdam Amstel, Utrecht Centraal, Schiphol Airport]"
8,"[Haarlem, Amsterdam Sloterdijk, Zaandam, Beverwijk, Haarlem, Beverwijk, Castricum, Zaandam, Castricum, Zaandam]"
9,"[Hilversum, Almere Centrum, Lelystad Centrum, Almere Centrum, Amsterdam Amstel, Almere Centrum, Amsterdam Amstel, Hilversum]"
10,"[Roosendaal, Vlissingen, Roosendaal]"
11,"[Rotterdam Alexander, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Blaak, Schiedam Centrum, Rotterdam Blaak, Rotterdam Alexander, Gouda, Den Haag HS, Leiden Centraal, Den Haag Centraal, Leiden Centraal, Den Haag HS]"
12,"[Rotterdam Blaak, Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Centraal, Rotterdam Alexander, Gouda, Utrecht Centraal, Gouda]"
13,"[Rotterdam Centraal, Schiedam Centrum, Delft, Den Haag Centraal, Gouda, Den Haag Laan v NOI, Gouda, Utrecht Centraal, s-Hertogenbosch]"
14,"[Schiedam Centrum, Delft, Den Haag Centraal, Leiden Centraal, Heemstede-Aerdenhout, Leiden Centraal, Heemstede-Aerdenhout, Leiden Centraal, Schiphol Airport, Utrecht Centraal, s-Hertogenbosch]"
15,"[Schiphol Airport, Utrecht Centraal, Hilversum, Utrecht Centraal, Amersfoort, Zwolle]"
16,"[Sittard, Maastricht, Sittard, Heerlen, Sittard, Maastricht, Sittard, Roermond, Sittard, Roermond, Weert, Roermond]"
17,"[Tilburg, Breda, Dordrecht, Breda, Dordrecht, Breda, Etten-Leur, Breda, Dordrecht, Roosendaal]"
18,"[Zutphen, Apeldoorn, Zutphen, Deventer, Almelo, Zwolle, Deventer]"
19,"[Assen, Zwolle, Amersfoort, Utrecht Centraal, Schiphol Airport]"
20,"[Dieren, Zutphen, Apeldoorn, Zutphen, Deventer, Zwolle, Almelo]"
score,-70.28089887640363
